Date,平均温度,最高温,最低温,平均降水,最高露点,平均露点,最低露点,最高湿度(%),最低湿度(%),平均相对湿度(%),最高气压,平均气压,最低气压,最高风速,平均风速,最低风速,BSI_厦门手足口病_all,BSI_厦门手足口病_pc,BSI_厦门手足口病_wise,BSI_厦门肝炎_all,BSI_厦门肝炎_pc,BSI_厦门肝炎_wise,BSI_厦门腹泻_all,BSI_厦门腹泻_pc,BSI_厦门腹泻_wise,手足口病,肝炎,其他感染性腹泻,HF1,HF2,HF3,HF4,HF5,HF6,HF7,H1,H2,H3,H4,H5,H6,H7,D1,D2,D3,D4,D5,D6,D7
2018Y13W,20.31,20.3,19.8,4.61,21,12.14,6,100,32,69,1020.82,1014.77,1006.85,25,10,0,714,421,634,856,238,618,714,242,472,24,166,97,1,5,1,6,4,3,4,36,15,37,25,32,13,8,22,8,14,13,14,13,13
2018Y14W,23,21.8,23.2,0,18,15.43,10,94,39,69.43,1018.82,1013.58,1009.84,40,10.86,0,794,440,711,639,57,582,794,355,439,37,166,104,3,6,5,6,7,5,5,33,24,37,28,27,11,6,19,14,12,15,16,17,11
2018Y15W,22.8,23.7,21.1,6.81,21,15.86,2,100,28,73.14,1023.81,1013.82,1007.85,36,10.86,0,672,492,850,579,0,579,672,230,442,51,115,83,3,3,11,7,15,9,3,26,25,32,9,4,1,18,13,16,12,7,10,12,13
2018Y16W,24.87,25,22.9,3.59,24,18.43,9,100,38,77.29,1018.82,1011.12,1005.85,29,10,0,833,480,1095,623,57,566,833,360,473,41,162,93,9,4,4,7,3,7,7,37,28,41,17,20,12,7,9,19,24,11,9,11,10
2018Y17W,23.21,24.3,21.8,2.44,22,15.86,9,94,39,68.86,1017.82,1013.3,1006.85,22,11.43,0,822,494,887,714,114,600,822,352,470,67,154,78,17,8,11,6,11,5,9,31,40,23,21,23,10,6,18,13,11,9,11,13,3
2018Y18W,25.36,25.8,23.4,14.27,25,19.43,15,100,51,74.29,1015.83,1010.68,1003.85,29,12.29,0,763,502,930,604,116,488,763,289,474,98,163,80,15,17,10,13,7,21,15,31,36,29,21,20,19,7,5,12,7,16,14,16,10
2018Y19W,26.76,26,25.3,8.27,25,20,6,100,28,71.29,1016.83,1011.69,1006.85,36,12.71,0,728,462,873,640,114,526,728,287,441,186,123,72,29,21,23,34,33,22,24,9,9,32,24,35,7,7,5,8,13,17,13,9,7
2018Y20W,25.55,26.5,24.7,14.36,25,20,8,100,38,75.29,1016.83,1010.03,1002.86,32,13.14,0,692,486,1036,545,57,488,692,236,456,277,163,83,22,35,39,50,49,36,46,29,25,30,35,28,11,5,17,13,10,12,13,7,11
2018Y21W,29.72,28.9,29.9,0.94,26,24.29,21,100,52,77.29,1008.84,1005.72,1001.86,25,10.86,4,709,540,1715,690,114,576,709,238,471,543,239,107,60,62,61,71,76,128,85,41,25,65,54,35,5,14,25,15,11,13,18,14,11
2018Y22W,30.22,30.4,29.4,1.41,28,23.86,17,94,44,73.86,1010.84,1006.56,1001.86,29,11.71,4,844,663,2778,649,57,592,844,348,496,660,205,91,97,101,77,92,89,104,100,33,41,32,48,38,8,5,15,20,10,15,11,14,6
2018Y23W,28.99,29,28.3,11.83,27,23.14,17,100,51,75.43,1011.84,1007.89,1003.85,25,12.71,4,771,701,2775,627,59,568,771,291,480,690,151,93,72,79,95,145,106,99,94,35,33,27,25,10,13,8,12,12,17,16,15,13,8
2018Y24W,28.41,27.8,27.3,1.56,26,23.86,22,100,58,79.43,1008.84,1003.75,996.87,25,12.86,4,856,763,2999,802,232,570,856,352,504,647,159,89,98,83,93,111,102,91,69,32,27,30,26,23,14,7,14,14,17,11,14,8,11
2018Y25W,28.03,27.6,27.4,12.7,25,21.14,16,100,38,67.86,1003.85,999.93,993.88,32,17,0,746,698,2524,672,118,554,746,230,516,455,158,95,92,59,65,56,69,58,56,40,27,27,27,27,6,4,18,13,13,14,14,12,11
2018Y26W,27.95,28,26.4,61.8,27,25.29,23,100,59,88.86,1008.84,1003.16,995.87,29,10.29,0,833,564,2041,557,0,557,833,289,544,501,118,82,55,61,66,74,78,81,86,4,28,22,20,27,11,6,9,11,15,19,13,8,7
2018Y27W,30.58,29.1,31.3,3.53,27,24.57,22,94,47,74.43,1009.84,1004.28,998.86,25,10.29,0,774,556,2283,707,173,534,774,287,487,520,152,106,62,87,87,92,55,66,71,40,30,24,20,20,9,9,24,12,21,21,10,7,11
2018Y28W,30.34,28.6,29.9,11.4,27,25.43,23,94,55,77.14,1005.85,1000.35,996.87,29,12.14,0,776,575,2268,749,230,519,776,293,483,504,150,75,72,67,64,79,60,87,75,31,23,31,26,18,11,10,15,10,11,14,7,8,10
2018Y29W,30.22,29.2,30.6,19.04,26,24,20,100,41,72.71,1005.85,1002.98,993.88,29,13.71,0,739,521,2176,636,116,520,739,238,501,379,147,116,54,56,59,52,51,64,43,27,22,26,29,30,7,6,23,23,9,14,20,14,13
2018Y30W,31.16,30.2,32,4.23,26,23.86,21,84,49,68,1004.85,1001.64,996.87,32,16.43,0,781,519,1729,726,179,547,781,295,486,326,170,102,37,46,51,57,40,42,53,33,27,31,36,25,11,7,19,13,11,22,14,18,5
2018Y31W,31.91,30.2,32.5,2.83,27,25.14,23,89,47,71.57,1005.85,1003.03,998.86,22,9.57,4,798,553,1668,696,175,521,798,287,511,315,153,102,45,33,60,46,41,45,45,37,31,21,27,14,8,15,20,10,16,22,10,13,11
2018Y32W,31.86,30.1,32.3,7.77,27,24.86,22,89,47,73.43,1004.85,1001.6,998.86,22,8.29,0,728,486,1522,747,230,517,728,236,492,245,167,100,40,31,37,46,33,29,29,31,26,29,30,34,8,9,14,12,24,15,13,11,11
2018Y33W,31.06,29.8,32.2,0.31,26,24,20,89,41,69.43,1004.85,1001.13,991.88,22,10,0,805,476,1368,661,116,545,805,289,516,200,196,88,37,28,17,39,36,22,21,48,42,28,22,31,14,11,11,16,6,15,16,9,15
2018Y34W,30.48,29.2,30.3,3.23,27,25.43,21,100,47,76.43,1001.86,997.97,993.88,25,11,0,870,457,1178,827,291,536,870,350,520,194,168,101,18,22,19,38,22,39,36,42,37,27,22,20,15,5,11,21,14,21,9,11,14
2018Y35W,29.09,28.7,26.4,57.4,26,25.14,22,100,39,80.14,1001.86,997.53,994.87,25,10.29,0,849,439,1307,828,295,533,849,350,499,207,157,96,27,24,29,44,24,24,35,31,24,35,27,31,6,3,15,12,16,10,14,16,13
2018Y36W,26.84,26.9,25.1,150.36,26,24.71,22,100,52,86.29,1010.84,1004.77,999.86,22,9.71,0,705,366,1300,746,228,518,705,240,465,314,160,108,40,45,41,64,44,39,41,24,33,29,29,27,11,7,17,12,12,20,18,15,14
2018Y37W,29.13,29.9,24.5,14.83,27,24.71,17,100,49,79.86,1012.83,1004.31,998.86,25,10.57,4,776,498,1373,857,291,566,776,293,483,424,170,101,63,58,50,55,64,73,61,27,36,31,29,31,11,5,12,15,11,17,17,18,11
2018Y38W,29.59,29.2,29.7,14.96,26,22.29,18,94,44,67.29,1011.84,1006.69,998.86,43,19.86,4,781,482,1790,864,295,569,781,287,494,478,146,95,51,52,78,67,78,81,71,37,24,26,20,25,8,6,13,24,10,18,13,8,9
2018Y39W,30.27,28.7,30.6,7.54,26,24.71,20,100,46,76.29,1013.83,1010.36,1005.85,25,9.43,0,737,494,2017,704,120,584,737,240,497,676,132,79,80,92,81,93,110,112,108,29,18,35,18,18,10,4,12,16,14,15,14,5,3
2018Y40W,27.97,26.6,28.1,0.17,23,18.43,12,94,28,60.71,1011.84,1007.51,1002.86,32,14.71,0,777,590,2606,520,0,520,777,291,486,517,196,102,126,115,67,48,53,60,48,5,28,40,22,41,19,41,13,6,8,12,9,10,44
2018Y41W,26.99,25.2,27.5,0,21,16,11,83,28,56.43,1015.83,1011.76,1004.85,29,14.57,0,651,363,1675,561,57,504,651,173,478,319,40,52,50,53,57,53,38,40,28,6,7,9,3,6,5,4,10,2,8,7,10,10,5
2018Y42W,24.23,24.4,22.8,3.14,21,17.29,12,94,50,67.29,1019.82,1014.77,1009.84,29,17,4,675,483,1195,574,0,574,675,179,496,194,174,93,30,27,19,29,36,32,21,34,35,37,23,26,13,6,14,19,13,11,10,20,6
2018Y43W,23,22.3,21.9,3.83,21,17.29,13,100,51,71.57,1019.82,1014.62,1009.84,29,15.14,4,638,460,1229,690,114,576,638,173,465,217,140,64,29,22,34,33,32,35,32,32,21,24,23,24,13,3,14,4,11,13,11,6,5
2018Y44W,24.5,24.2,24.5,0.76,22,17.57,8,94,30,71.14,1018.82,1015.08,1011.84,29,10.86,4,738,496,1309,580,0,580,738,234,504,194,169,62,20,34,25,32,31,33,19,40,20,32,34,21,15,7,11,6,16,10,7,6,6
2018Y45W,21.86,22.5,18.5,12.19,20,12.71,3,100,21,63.14,1016.83,1014.67,1010.84,32,17.29,0,724,460,1113,523,0,523,724,234,490,146,194,61,27,18,14,25,20,24,18,40,30,36,28,38,8,14,7,11,8,6,8,11,10
2018Y46W,24.71,24,23.3,0.2,22,19.43,16,94,55,77.14,1019.82,1015.74,1011.84,25,10,0,646,465,897,507,0,507,646,175,471,194,174,89,26,24,31,28,22,34,29,45,29,35,25,27,10,3,7,16,13,12,21,8,12
2018Y47W,21.97,21.7,21.2,0.51,20,17.57,15,94,57,77.57,1017.82,1014.57,1010.84,29,13.29,0,774,450,1072,495,0,495,774,297,477,156,140,83,24,12,31,29,20,19,21,32,23,22,25,23,9,6,8,12,11,14,10,14,14
2018Y48W,20.81,20.6,20.8,4.89,20,15.57,11,94,57,74.57,1021.82,1017.27,1010.84,29,13.86,0,759,461,1007,567,0,567,759,289,470,161,155,71,28,18,17,24,33,21,20,29,16,38,26,28,10,8,13,12,9,9,12,12,4
2018Y49W,20.74,20.2,19.9,2.87,19,14.71,8,100,38,74.57,1022.81,1017.84,1012.83,22,9.43,0,665,397,925,584,57,527,665,175,490,151,143,88,25,19,23,29,15,18,22,34,22,31,26,16,5,9,9,12,11,8,20,12,16
2018Y50W,20.75,23.4,17.5,3.33,21,15.71,10,100,48,75.57,1022.81,1017.17,1011.84,43,16.71,0,793,377,1036,630,57,573,793,293,500,146,182,68,18,15,15,36,24,23,15,40,23,42,32,22,16,7,10,15,14,8,8,9,4
2018Y51W,17.89,19.3,15.2,0,17,13,9,94,54,75.86,1025.81,1021.13,1014.83,32,13.29,0,618,460,887,842,291,551,618,171,447,126,181,97,17,9,17,22,22,19,20,45,28,24,29,36,10,9,14,9,16,6,33,9,10
2018Y52W,19.88,20.2,19.7,4.91,19,12.43,-1,94,23,69.43,1023.81,1017.57,1011.84,36,10.71,0,700,327,851,766,234,532,700,236,464,81,154,81,12,15,8,13,5,15,13,34,23,22,34,30,7,4,22,8,10,10,13,9,9
2019Y01W,15.3,17.9,12.8,1.94,18,10.57,0,100,47,73,1027.8,1019.43,1009.84,36,20.43,4,643,434,774,756,232,524,643,238,405,55,158,80,9,4,7,7,10,12,6,25,30,33,18,23,18,11,16,13,16,9,14,6,6
2019Y02W,16.3,22.22,12.78,8.69,17.22,12.26,7.78,100,56,76.98,1025.28,1020.3,1015.49,18,9.83,2,590,357,742,598,116,482,590,116,474,58,103,64,13,7,5,6,11,8,8,7,6,33,19,26,7,5,7,9,11,8,12,7,10
2019Y03W,17.61,22.78,15,0,17.78,13.98,11.11,100,60,80.12,1022.24,1016.77,1012.45,18,7.01,0,754,356,713,577,57,520,754,352,402,50,143,74,9,9,5,7,6,8,6,24,27,32,21,19,9,11,12,15,6,9,15,13,4
2019Y04W,16.18,22.78,11.11,0.57,17.22,11.19,5,100,43,73.09,1022.24,1016.83,1012.45,18,8.34,0,826,302,730,631,114,517,826,356,470,52,149,83,9,11,5,9,6,8,4,42,30,23,21,21,8,4,12,12,5,10,14,15,15
2019Y05W,14.47,22.22,7.78,0,12.22,7.59,2.22,88,35,64.69,1020.22,1017.54,1015.49,18,6.62,0,689,306,639,857,346,511,689,232,457,30,149,89,5,1,5,7,0,10,2,31,30,19,22,24,15,8,6,7,10,17,19,15,15
2019Y06W,15.62,27.78,10,0.93,16.11,9.86,3.89,94,43,70.18,1024.27,1018.35,1012.45,20,7.81,0,827,417,569,814,287,527,827,344,483,18,151,108,5,2,3,3,2,1,2,28,23,28,23,18,21,10,13,12,13,22,17,11,20
2019Y07W,17.6,27.78,12.78,0.13,18.89,13.51,7.78,100,54,77.97,1018.19,1013.15,1007.38,18,5.8,0,516,114,507,449,0,449,516,57,459,32,14,88,1,0,5,4,7,8,7,5,0,1,4,0,3,1,12,7,11,10,17,16,15
2019Y08W,16.2,23.89,12.22,0.11,16.11,11.94,8.89,94,56,76.46,1023.26,1018.67,1012.45,16,7.45,0,811,301,664,799,297,502,811,291,520,33,138,178,2,5,4,6,4,6,6,26,20,22,15,41,7,7,11,33,29,26,25,28,26
2019Y09W,16.24,22.78,12.78,16.76,17.78,14.09,10,100,69,87.32,1019.2,1014.91,1010.42,16,6.51,0,754,239,673,791,243,548,754,240,514,37,167,191,3,3,6,7,7,5,6,36,26,36,27,22,14,6,26,37,23,28,33,20,24
2019Y10W,15.67,22.22,10,6.36,16.11,12.4,8.89,100,60,81.5,1017.51,1013.67,1008.39,18,7.49,0,755,354,655,770,175,595,755,232,523,67,165,147,8,9,14,11,7,12,6,28,43,29,29,21,11,4,29,24,16,28,18,14,18
2019Y11W,15.66,25,10,52.53,17.78,13.36,5,100,58,86.91,1017.51,1011.38,1004.34,20,7.55,0,662,297,696,881,295,586,662,183,479,81,149,134,12,10,10,17,16,5,11,30,25,26,19,34,8,7,25,11,20,29,14,17,18
2019Y12W,17.02,25,12.22,5.56,16.11,13.38,7.22,100,38,81.37,1020.22,1012.7,1005.35,18,5.53,0,826,376,777,901,342,559,826,289,537,95,222,126,12,8,6,13,25,13,18,34,33,34,49,38,26,8,14,23,23,19,14,18,15
2019Y13W,19.74,28.89,13.89,0.63,21.11,14.59,0,100,32,73.91,1018.19,1011.71,1003.33,16,6.8,0,802,429,832,801,228,573,802,291,511,119,229,110,15,13,11,12,16,27,25,74,32,36,38,27,13,9,18,25,12,8,20,12,15
2019Y14W,18.13,30,11.11,5.63,21.11,14.86,7.78,100,55,82.32,1018.19,1012.28,1003.33,20,7,0,715,382,932,788,293,495,715,241,474,165,195,99,21,13,19,27,26,30,29,48,31,38,28,28,12,10,11,22,11,21,16,11,7
2019Y15W,19.23,26.11,12.78,0,17.78,14.3,8.89,94,53,73.61,1020.22,1013.58,1006.37,22,8.66,2,728,432,1019,891,350,541,728,236,492,219,178,81,13,9,38,42,37,47,33,41,33,45,28,11,11,9,14,11,14,13,15,5,9
2019Y16W,22.28,32.22,16.11,15.67,22.78,19.21,13.89,100,55,83.58,1014.47,1007.57,1002.31,20,6.74,0,732,394,1194,862,348,514,732,234,498,293,179,70,19,39,47,58,56,45,29,32,28,26,43,32,12,6,8,16,14,6,5,10,11
2019Y17W,19.98,27.22,15,63.89,21.11,16.08,10,100,36,79.74,1013.46,1009.14,1002.31,20,6.06,0,666,390,1281,866,295,571,666,171,495,341,184,77,39,44,39,48,74,56,41,33,36,19,32,31,20,13,11,10,11,14,9,7,15
2019Y18W,25.74,33.89,20,16.96,25,22.32,20,100,46,82.85,1010.42,1004.15,1000.29,16,5.5,0,639,473,1366,736,240,496,639,177,462,492,222,93,65,59,88,88,87,61,44,43,34,31,38,29,14,33,16,13,18,12,9,7,18
2019Y19W,23.44,32.22,17.78,11.7,23.89,18.11,3.89,94,29,73.53,1012.45,1007.69,998.6,20,8.18,0,757,403,1529,667,177,490,757,240,517,345,121,48,44,58,83,52,42,41,25,34,35,12,4,8,6,22,5,6,5,7,6,9,10
2019Y20W,20.86,27.78,17.22,9.73,21.11,15.3,0,100,25,72.59,1011.43,1007.29,1003.33,20,8.39,0,790,486,1192,622,59,563,790,289,501,241,203,76,51,28,24,25,39,31,43,50,36,23,37,28,18,11,6,12,19,14,12,7,6
2019Y21W,25.86,32.22,20,22.04,27.22,21.9,11.11,100,35,79.98,1009.41,1004.45,998.6,16,5.69,0,773,520,1180,848,287,561,773,289,484,356,236,68,30,36,59,62,48,54,67,47,38,36,39,45,19,12,14,9,13,7,11,4,10
2019Y22W,24.98,33.89,20,27.8,27.22,21.19,12.22,100,44,80.32,1009.41,1004.73,998.6,22,5.12,0,885,521,1438,873,297,576,885,352,533,343,224,100,63,46,41,65,41,44,43,50,24,46,51,29,15,9,15,14,10,11,25,16,9
2019Y23W,25.1,32.78,18.89,43.7,26.11,21.63,16.11,100,54,81.99,1009.41,1005.55,1001.3,18,5.58,0,812,520,1472,742,175,567,812,302,510,319,218,86,50,37,40,53,40,61,38,56,30,29,37,46,11,9,16,9,16,10,15,12,8
2019Y24W,28.1,32.78,25,19.77,26.11,24.81,22.22,100,58,83.21,1007.38,1003.52,999.27,16,5.74,0,727,527,1559,807,245,562,727,238,489,337,160,70,42,23,53,37,89,48,45,37,38,29,31,8,10,7,12,10,13,14,11,5,5
2019Y25W,26.16,35,21.11,39.56,27.22,23.6,20,100,53,86.07,1004.34,1000.15,996.57,16,6.58,0,870,553,1719,814,232,582,870,296,574,308,223,110,43,44,44,47,44,53,33,22,65,61,26,28,9,12,7,12,15,30,14,15,17
2019Y26W,28.51,35,22.22,20.63,27.22,23.82,15,100,38,76.37,1006.37,1002.54,997.58,18,7.39,0,844,551,1629,849,230,619,844,297,547,336,257,85,38,47,55,47,57,54,38,55,55,38,42,27,25,15,13,12,14,12,15,12,7
2019Y27W,27.57,35,22.78,17.21,27.22,25.03,22.22,100,56,86.23,1005.35,999.76,994.54,16,6.45,0,841,500,1610,858,295,563,841,300,541,313,209,77,54,34,46,45,40,44,50,57,38,34,33,25,12,10,12,10,14,8,14,8,11
2019Y28W,29.76,36.11,26.11,46.8,27.22,25.64,23.89,100,50,78.79,1005.35,999.26,995.56,16,7.23,0,937,482,1410,816,293,523,937,411,526,248,210,99,33,39,30,52,40,29,25,47,25,37,44,33,14,10,6,14,17,22,16,12,12
2019Y29W,29.69,33.89,27.22,29.51,27.22,25.77,25,94,59,79.38,1005.35,1000.01,995.56,18,9.39,2,953,454,1211,875,354,521,953,422,531,237,210,103,23,15,59,39,33,38,30,41,42,32,40,34,7,14,14,16,19,18,16,11,9
2019Y30W,30.75,37.22,26.11,24.8,27.78,25.28,22.22,100,44,73.34,1002.31,997.51,991.5,20,7.55,2,741,430,1214,873,355,518,741,234,507,242,195,82,35,31,27,31,37,45,36,48,39,19,37,34,14,4,17,15,17,9,7,9,8
2019Y31W,29.23,36.11,26.11,15.81,27.22,25.38,22.78,94,56,80.13,1004.34,1001.66,998.6,13,5.55,0,943,472,1076,757,234,523,943,417,526,187,180,94,24,28,23,32,26,31,23,38,34,41,26,20,8,13,19,17,14,6,13,16,9
2019Y32W,29.9,35,26.11,16.51,26.11,24.6,22.78,94,49,74.09,1004.34,1001.09,996.57,18,5.8,0,773,433,1113,748,238,510,773,237,536,191,205,87,21,29,26,32,34,20,29,39,31,40,33,27,23,12,12,10,11,18,16,14,6
2019Y33W,31.93,38.89,25,4,27.22,24.26,22.22,100,37,65.12,999.27,993.49,985.42,25,9.63,2,737,469,994,805,291,514,737,228,509,132,215,93,23,21,12,29,17,14,16,49,32,28,36,48,16,6,19,22,14,11,12,9,6
2019Y34W,29.97,37.22,25,9.26,27.22,25.44,22.78,100,47,77.3,1001.3,997.08,992.52,16,5.58,2,732,440,959,787,289,498,732,230,502,125,204,76,11,21,22,24,22,20,5,44,44,36,40,23,12,5,14,10,14,6,10,10,12
2019Y35W,29.56,35,26.11,50.27,27.22,24.39,22.22,100,49,75.1,1003.33,999.59,991.5,29,10.53,0,809,431,753,719,177,542,809,291,518,98,175,88,15,12,20,17,11,10,13,32,39,29,31,28,7,9,11,15,15,13,12,12,10
2019Y36W,30.1,36.11,27.22,22.99,27.22,25.31,22.78,94,53,75.84,1006.37,1003.1,999.27,18,7.61,0,741,432,735,846,295,551,741,230,511,138,189,97,10,13,17,28,28,16,26,37,39,32,32,27,13,9,13,16,11,17,20,11,9
2019Y37W,29.4,35,23.89,17.01,26.11,24.19,22.22,94,52,74.54,1006.37,1000.34,994.54,18,6.73,0,627,363,754,838,287,551,627,120,507,192,176,106,31,23,24,28,27,29,30,34,34,27,35,26,13,7,17,15,16,13,21,17,7
2019Y38W,29.89,35,23.89,1.69,26.11,23.84,22.22,94,49,70.8,1008.39,1003.99,999.27,16,7.93,0,608,305,791,605,116,489,608,120,488,233,154,94,26,25,35,45,42,28,32,53,22,36,25,3,7,8,25,20,11,19,8,9,2
2019Y39W,28.29,33.89,22.78,0.57,22.78,17.97,8.89,83,23,55.78,1011.43,1004.45,998.6,18,9.27,2,772,335,908,703,175,528,772,289,483,236,176,80,24,34,48,39,43,27,21,29,32,40,26,31,8,10,12,16,13,17,11,8,3
2019Y40W,26.84,32.78,22.22,0.13,22.78,18.27,12.22,78,31,60.02,1015.49,1011.73,1005.35,16,8.51,2,731,378,803,688,181,507,731,232,499,128,188,92,18,19,20,25,17,18,11,43,28,26,32,26,14,19,14,15,15,16,5,15,12
2019Y41W,29.29,37.22,25,0.26,26.11,22.29,17.22,94,32,67.96,1013.46,1006.41,1000.29,22,8.01,0,618,230,643,502,57,445,618,171,447,158,73,72,19,17,19,27,23,29,24,34,7,9,2,6,6,9,15,12,8,5,9,15,8
2019Y42W,27,32.22,22.78,1.96,22.78,21.29,18.89,89,46,71.55,1013.46,1009.79,1004.34,18,7.5,2,693,413,614,718,236,482,693,228,465,110,176,92,12,17,11,11,19,17,23,8,30,38,28,41,27,4,12,16,15,11,17,14,7
2019Y43W,24.27,28.89,21.11,0,18.89,15.87,7.78,73,30,59.98,1017.51,1014.09,1010.42,20,11.81,2,747,418,618,873,350,523,747,289,458,123,207,67,28,17,18,19,16,14,11,31,33,53,39,30,14,7,12,13,8,9,15,8,2
2019Y44W,23.31,27.78,17.78,0,20,16.12,12.22,83,42,64.37,1015.49,1011.13,1006.37,18,8.34,0,687,359,606,825,299,526,687,228,459,86,194,68,5,14,11,13,16,17,10,48,30,36,25,38,8,9,9,18,9,10,10,8,4
2019Y45W,23.6,28.89,18.89,0.27,20,14.61,8.89,88,32,58.38,1015.49,1011.79,1008.39,18,8.74,0,701,531,919,849,346,503,701,232,469,71,182,52,11,10,11,13,9,11,6,38,39,32,24,30,14,5,6,12,6,6,8,7,7
2019Y46W,21.79,27.78,16.11,0,16.11,11.81,6.11,78,32,54.36,1016.5,1011.26,1006.37,20,11.37,2,538,959,765,788,301,487,538,171,367,40,199,61,7,5,5,6,3,10,4,41,28,38,32,33,17,10,12,9,8,10,8,7,7
2019Y47W,20.99,27.22,15,0,20,13.99,7.22,94,34,65.84,1018.19,1012.89,1007.38,20,6.88,0,659,362,545,755,287,468,659,230,429,44,170,72,7,3,5,10,6,8,5,32,33,31,23,33,12,6,17,11,7,8,17,7,5
2019Y48W,21.36,27.78,17.22,0,20,14.43,5,94,38,66.24,1018.19,1013.56,1009.41,20,9.45,0,626,366,546,775,296,479,626,171,455,37,185,85,9,7,7,5,2,5,2,43,31,31,27,28,17,8,10,20,14,11,14,11,5
2019Y49W,19.59,27.22,15,0,17.22,13.2,7.78,94,46,67.16,1021.23,1016.99,1010.42,20,9.57,0,560,350,530,642,177,465,560,114,446,30,201,72,5,4,3,3,3,5,7,47,33,32,27,28,18,16,11,12,10,11,10,10,8
2019Y50W,14.63,21.11,8.89,13.19,11.11,3.91,-5,94,17,51.64,1023.26,1020.03,1015.49,20,11.16,2,626,356,494,647,177,470,626,171,455,29,186,83,6,6,0,5,5,1,6,39,26,25,31,30,22,13,17,10,8,15,8,10,15
2019Y51W,17.22,23.89,11.11,0,15,10.03,2.78,100,33,64.46,1021.23,1016.86,1011.43,18,6.05,0,580,295,522,797,293,504,580,114,466,22,178,127,2,0,1,5,5,5,4,36,38,37,28,21,10,8,19,12,23,21,16,17,19
2019Y52W,18.96,26.11,15,2.53,17.78,14.95,10,100,53,78.15,1018.19,1014.43,1007.38,18,6.01,0,546,234,579,757,238,519,546,57,489,33,213,207,3,6,3,5,9,6,1,52,45,37,28,30,17,4,29,31,34,31,27,30,25
2020Y01W,17.52,23.89,11.11,25.9,17.78,13.03,6.11,100,52,75.69,1019.2,1014.5,1009.41,18,7.42,0,602,186,521,618,116,502,602,114,488,20,194,173,5,2,5,2,4,1,1,51,33,35,32,27,11,5,21,20,31,32,27,20,22
2020Y02W,16.79,22.22,10,3.9,17.78,12.93,7.78,100,56,79.07,1026.3,1019.64,1014.47,27,6.81,0,524,344,495,667,179,488,524,57,467,26,181,169,5,7,4,3,2,3,2,60,14,15,45,26,12,9,40,9,30,16,29,27,18
2020Y03W,17.29,26.11,12.22,0,17.78,13.07,6.11,100,33,77.49,1018.19,1013.97,1009.41,18,6.65,0,534,234,559,677,173,504,534,57,477,30,196,139,1,3,6,6,4,3,7,44,43,31,40,17,17,4,18,24,21,23,25,14,14
